restaurant_name,restaurant_url,review_url_location,review_page_number,star_rating,review_lang,review_date,review_text,word_count,char_count,reviewer_name,reviewer_location,reviewer_friend_count,reviewer_review_count,reviewer_photo_count,reviewer_has_profile_image
The Rave / Eagles Club,https://www.yelp.com/biz/the-rave-eagles-club-milwaukee-3,https://www.yelp.com/not_recommended_reviews/the-rave-eagles-club-milwaukee-3?not_recommended_start=0,4,4.0,en,1/12/2011,"Ok. So...I like The Rave!!! It's actually a REALLY great venue! I've been to a ton of shows there. All of my favorite bands have played there. The building is HUGE. They have like 7 different stages...all of which sound awesome. The ballroom is the best though...eveyone should experience a show in the ballroom. Girl Talk was AWESOME!!!! People (including myself) were having so much fun! And as far as drink prices go....has anyone been to bars in Chicago lately?!?!? The Rave's prices are actually fairly reasonable. Yes, the building does need an ATM...It's cold now, and I really don't wanna walk across the street to get money...so bring cash with you!!! AND!!! The smoking lounge off of the ballroom balcony!!!....You can see the whole city...and there's a bar up there with TVs so you don't miss the show!!! Woot woot!! Really cool addition to the building!!! GO RAVE GO!! FYI: Don't do stupid shit, and you won't get kicked out :)",162,939,April H.,"Milwaukee, WI",140,3,0,1
The Rave / Eagles Club,https://www.yelp.com/biz/the-rave-eagles-club-milwaukee-3,https://www.yelp.com/not_recommended_reviews/the-rave-eagles-club-milwaukee-3?not_recommended_start=0,4,5.0,en,8/26/2018,"Been going here for years, and still love it! Acoustics are amazing here. Place is pretty clean. The history of it is what makes it great! Look forward to seeing many more shows here.",34,183,Cassie C.,"New Berlin, WI",0,30,0,1
The Rave / Eagles Club,https://www.yelp.com/biz/the-rave-eagles-club-milwaukee-3,https://www.yelp.com/not_recommended_reviews/the-rave-eagles-club-milwaukee-3?not_recommended_start=0,4,5.0,en,3/14/2013,"Oh The Rave! What can I say about you? I've been attending shows here for over 6 years and have yet to experience anything terrible. Unless you count the occasional inebriated patron, but you get that any where there is being alcohol being served.  You can hardly blame that on the business.My first show at The Rave was The Blood Brothers back in 2006, I had just moved to Milwaukee and it is one of my favorite concerts to date.  The crowd was super into the music, they immediately scooped up any one that fell, and were just generally pleasant to be around.Since the first time I attended a show here the building has seen numerous improvements. Many of bathrooms have been remodeled, the basement is now a great red color, you can watch the concert at almost any bar via closed circuit television and they opened the penthouse lounge, which is absolutely gorgeous during the summer!  It's a great building and it's unique in the Midwest, I look forward to see what they change next!After reading many reviews on here, I feel like most people would have avoided their frustrations had they been prepared.  If I'm attending a place I have never been before, especially a concert venue, I always Google or call to find out what I need to get my tickets and if I need cash beforehand. If a place serves alcohol....it's usually better to just assume you need cash.No place is without its faults, but I have had nothing but great experiences there.  I really enjoy The Rave and will continue to see shows there for as long as I live in Milwaukee.",277,1545,Adam C.,"Milwaukee, WI",0,3,0,1
The Rave / Eagles Club,https://www.yelp.com/biz/the-rave-eagles-club-milwaukee-3,https://www.yelp.com/not_recommended_reviews/the-rave-eagles-club-milwaukee-3?not_recommended_start=0,4,5.0,en,3/15/2011,"The Rave is the best music venue in Milwaukee.  They have the best concerts year round.  Ticket prices are always fair and comparable (if not cheaper) to tickets for the same show in Chicago.  Plus, their tap beer is soo good.  Tastes soo much better than bottled beer for some reason.For a good time, come to the Rave for a concert.",61,333,Nick B.,"Milwaukee, WI",0,1,0,0
The Rave / Eagles Club,https://www.yelp.com/biz/the-rave-eagles-club-milwaukee-3,https://www.yelp.com/not_recommended_reviews/the-rave-eagles-club-milwaukee-3?not_recommended_start=0,4,5.0,en,"4/9/2008
            





Updated review","The Rave is one of my favorite venues ever!! Great sound, great staff, and most importantly, great music! They book a wide variety of acts, which sets it apart from most venues in the area. The building itself is pretty awesome as well. Highly recommended!",45,256,Nikki Q.,"Milwaukee, WI",0,1,0,0
Three Lions Pub,https://www.yelp.com/biz/three-lions-pub-shorewood,https://www.yelp.com/not_recommended_reviews/three-lions-pub-shorewood?not_recommended_start=0,1,2.0,en,"2/5/2024
            





Updated review","Food was bland and bag was soaking in grease when delivered. I used to really like this place but the prices have gotten so high and the portions have gotten so much smaller that I cant justify this place as my go-to anymore. The staff was always good and it's a nice environment overall, but my Shepard's Pie had so little flavor and veggies that I ended up seasoning it at home. The lamb was gamey as well, which is something I've never experienced with lamb before. The veggies were a big draw for me as well, but I seldom found a piece. Also, I had no clue it was topped with cheese (I don't handle dairy well so that's why I ordered it) so that was a turn off as well. Ugh.",133,678,Grace D.,"Brookfield, WI",0,116,45,0
Three Lions Pub,https://www.yelp.com/biz/three-lions-pub-shorewood,https://www.yelp.com/not_recommended_reviews/three-lions-pub-shorewood?not_recommended_start=0,1,4.0,en,"1/6/2023
            
Previous review","It's a bar.  Not great, not bad, just a bar.",10,44,Jon C.,"Milwaukee, WI",0,34,0,0
Three Lions Pub,https://www.yelp.com/biz/three-lions-pub-shorewood,https://www.yelp.com/not_recommended_reviews/three-lions-pub-shorewood?not_recommended_start=0,1,3.0,en,8/27/2014,"This place has surprisingly good food.  We end up stopping by quite frequently in the summer, and we continue to be impressed by the solid the food and service.  It's pretty unassuming, but definitely a good choice for a beer and a bite to eat.",45,244,Ki K.,"Milwaukee, WI",0,12,0,0
Three Lions Pub,https://www.yelp.com/biz/three-lions-pub-shorewood,https://www.yelp.com/not_recommended_reviews/three-lions-pub-shorewood?not_recommended_start=0,1,4.0,en,8/25/2016,"Great place uptown to have amazing food, great drink selection and teeriffic service. Bar tended by authentic charming Brit. Really good music all night!",24,153,Brent A.,"Milwaukee, WI",1,4,0,1
Three Lions Pub,https://www.yelp.com/biz/three-lions-pub-shorewood,https://www.yelp.com/not_recommended_reviews/three-lions-pub-shorewood?not_recommended_start=0,1,4.0,en,2/21/2015,Its a great spot to stop on my way home from work.,12,50,Charlie T.,"Milwaukee, WI",1,6,0,0
Three Lions Pub,https://www.yelp.com/biz/three-lions-pub-shorewood,https://www.yelp.com/not_recommended_reviews/three-lions-pub-shorewood?not_recommended_start=0,1,5.0,en,3/10/2020,"Great food. Great service. Authentic and fun! Great spot to watch a game, have dinner, or grab a drink with friends. True gem!",23,126,Dajen M.,"Wauwatosa, WI",45,5,0,1
Three Lions Pub,https://www.yelp.com/biz/three-lions-pub-shorewood,https://www.yelp.com/not_recommended_reviews/three-lions-pub-shorewood?not_recommended_start=0,1,5.0,en,6/13/2019,"Bringing the British Pub feeling of being comfortable in a community living room. International staff, Voted Best Pub Food in Milwaukee a number of time in Shepherd Express, On Milwaukee, M Mag, etc, great scratch cook food with British options including the usual, plus Sausage Rolls, Sticky Toffe Pudding, Pasties, Steak and Ale Pies, and also plenty of traditional American style options too.Hosts many different events, specials,  and continues to add new things, such as expanding into new space, Patio, Parklet, Game Room, Fireplace with leather Chesterfield couches, Steal tip darts, Pool Table, interesting collections from Britain, a lot of great soccer memorabilia, and staff from all over the world.",110,710,David P.,"Milwaukee, WI",0,11,3,1
Three Lions Pub,https://www.yelp.com/biz/three-lions-pub-shorewood,https://www.yelp.com/not_recommended_reviews/three-lions-pub-shorewood?not_recommended_start=0,1,5.0,en,4/15/2017,"My fiancé and I stopped in to check it out as a possibility for hosting our small wedding reception as they do private events, and we were not disappointed. I ordered their Bloody Mary for my drink and it was quite delicious, probably one of the best that I've had. We got an order of scotch eggs and those were awesome. My fiancé ordered the Reuben which he said was very tasty, I didn't try it since I'm not a sauerkraut fan. I got the Lions Feast burger. If you go to this pub do yourself the biggest favor you've ever done for yourself in your entire life and order this burger. Seriously. Do it. It was by far the BEST burger I've ever had. It was this super thick patty of ground up, chipotle seasoned, onion ring topped awesomeness with a side of chips. The pub itself is nice and clean, played some pretty decent music, and our server was attentive, friendly, and just all around a good guy. I would absolutely go back there.",176,933,Stephanie G.,"Milwaukee, WI",0,1,0,0
Three Lions Pub,https://www.yelp.com/biz/three-lions-pub-shorewood,https://www.yelp.com/not_recommended_reviews/three-lions-pub-shorewood?not_recommended_start=0,1,5.0,en,5/1/2016,Consistent and also holds the neighborhood together!,7,52,Francis D.,"Milwaukee, WI",57,53,7,1
Three Lions Pub,https://www.yelp.com/biz/three-lions-pub-shorewood,https://www.yelp.com/not_recommended_reviews/three-lions-pub-shorewood?not_recommended_start=0,1,5.0,en,5/20/2015,"great pub!  try to eat here whenever i'm on this side of town.  everything on the menu is great, especially fish friday.  especially love the accents",26,149,Elena S.,"Brookfield, WI",0,6,0,1
Three Lions Pub,https://www.yelp.com/biz/three-lions-pub-shorewood,https://www.yelp.com/not_recommended_reviews/three-lions-pub-shorewood?not_recommended_start=0,2,5.0,en,7/27/2012,Awesome bartender,2,17,John A.,"Sacramento, CA",277,23,1,1
Three Lions Pub,https://www.yelp.com/biz/three-lions-pub-shorewood,https://www.yelp.com/not_recommended_reviews/three-lions-pub-shorewood?not_recommended_start=0,2,5.0,en,4/11/2011,"Great Place, Great People, Great Food and more importantly Great Beer!!!Love this place. I am always in there, whether it is for a few swift ones, or all of the night! Great atmosphere, good crowd and always a good time!Eaten most things on the menu and I can't say that I am disappointed. I have heard a lot of people saying the same thing. I am a massive fan of the fish 'n' chips and the chicken curry, which never fails to satisfy my tastebuds! I know there is more to be added to the menu, like Shepherd's Pie and, Bangers and Mash, so I am looking forward to that. Staff there are fantastic, welcome you as soon as you walk in the door with an ""ello mate"" and a welcoming smile on their faces. Great option for the people of Shorewood as it is in a very convenient spot for most people.My advice to you all would be to GET INVOLVED, THE THREE LIONS IS THE PLACE TO BE!!!!!",170,878,Luca M.,"Milwaukee, WI",0,1,0,0
Three Lions Pub,https://www.yelp.com/biz/three-lions-pub-shorewood,https://www.yelp.com/not_recommended_reviews/three-lions-pub-shorewood?not_recommended_start=0,2,5.0,en,4/11/2011,"In the six years I've lived in Milwaukee I have never been to a bar that makes me feel more welcome than Three Lions Pub. From day one, the employees have gone above and beyond to ensure everyone who walks through their doors has a great experience. The beauty of Three Lions is that it's perfect for every outfit, occasion or mood. Dressed up or down, in a group or alone, you'll never feel out of place. In fact, I feel just as at home there as I do in my own living room.Whether you're going for the karaoke, trivia, wonderful bartenders or the newly opened kitchen, Three Lions will not disappoint. Shorewood is lucky to have them.",118,635,Selina M.,"Minnetonka, MN",0,3,0,0
Three Lions Pub,https://www.yelp.com/biz/three-lions-pub-shorewood,https://www.yelp.com/not_recommended_reviews/three-lions-pub-shorewood?not_recommended_start=0,2,5.0,en,4/11/2011,"Definitely the place to be ! Great atmosphere, great music and great beer!They recently started serving food and I have nothing but positive things to say about it ! The Fish and chips is just the best and I recommend it to all! It is the talk of my neighbourhood and my husband can't get enough of the Strongbow!The quiz night which is held on Thursday's is a great time and should not be missed!Finally, the staff here make the place ! Very friendly and pleasant!",86,465,Aimee P.,"Milwaukee, WI",0,1,0,0
The Yard,https://www.yelp.com/biz/the-yard-milwaukee,https://www.yelp.com/not_recommended_reviews/the-yard-milwaukee?not_recommended_start=0,1,3.0,en,5/25/2013,"Cool place to hang on a Thursday night-bike night.  It was cold the night we were there but none the less, pretty cool.",23,119,Darrell S.,"Buckeye, AZ",200,306,3,1
The Highbury,https://www.yelp.com/biz/the-highbury-milwaukee,https://www.yelp.com/not_recommended_reviews/the-highbury-milwaukee?not_recommended_start=0,1,1.0,en,8/24/2016,terribly rude staff.  the things that he just said to my fiance today were some of the worst things i've ever heard one human say to another.  we will never visit this bar for a drink again.  plenty of other wonderful places to have a drink in bay view.,49,253,Brittany A.,"Milwaukee, WI",3,7,0,0
The Highbury,https://www.yelp.com/biz/the-highbury-milwaukee,https://www.yelp.com/not_recommended_reviews/the-highbury-milwaukee?not_recommended_start=0,1,1.0,en,11/22/2015,"I've been to the Highbury a couple of times for karaoke - over Labor Day weekend this past year and another time this fall. I had a lot of fun both times! The environment, the crowd, the drinks, and the karaoke selection were all great. However, I went with a few friends last night and experienced a complete 180. The karaoke DJ was still great, but everyone else in the bar... Man, be careful. If you go for karaoke on Sundays, here are a couple tips. 1) Don't try to sing along with those at the mic! They won't consider it a compliment; they'll consider it a challenge. And I'm not talking American Idol kind of challenge, like you sing then I try to sing better. More of the glare from across the bar and harass you and make you feel uncomfortable and unsafe because for whatever reason, they don't like you. That kind of challenge. I can't remember the last time I felt that much animosity from total strangers in public. All because we were singing along and they thought we were mocking them. 2) Use cash. That way, if you need to get out, you can do so immediately. It took forever to close out our tab, mostly because one of the bartenders simply refused out of wanting to be an asshole to us. There was definitely a homophobic and sexist vibe to this bar. Which is disappointing because I really wanted to make it my new karaoke spot!",251,1345,Kip B.,"Milwaukee, WI",16,2,0,0
The Highbury,https://www.yelp.com/biz/the-highbury-milwaukee,https://www.yelp.com/not_recommended_reviews/the-highbury-milwaukee?not_recommended_start=0,1,1.0,en,9/30/2014,"I can't even bring myself to give this place one star. That would be an insult to stars. But I have to (thanks Yelp).The Highbury represents all that is dark and evil in the world. I'm fairly certain ISIS hates Americans because they stopped here for about five seconds. The bar, upon entering, emits the rancidness you'd expect from your toilet the day after a Taco Bell binge combined with the sweaty armpit of Lyle Alzado minutes after smashing a car on his worst 'roid rage night. If I was allowed to define ""pungent"" in the dictionary, I would say it's ""the best case scenario at the Highbury on a Saturday morning"". Speaking of Saturday mornings... if you like Futbol, and I do, this place will be open to come and endure the game. Note, I didn't say ""enjoy"" the game, and I barely said ""watch"" the game. The air of shame coming from the clientele for lowering their standards to drink here and watch soccer, combined with the tight spaces and sardine-can quality of how many people they pack in leads me to head straight to the nearest bidet to wash the musky goo off my bottom from all the man-junk pressed against me when so many people are pushing forward toward the bar to buy the over-priced rail drinks and Campbell's Tomato Soup Bloody Mary's. Psychologists must make a fortune from the mental health issues coming from all the people who've had to walk through the gauntlet of turgid Manchester United fans after they score a goal. Thankfully that's a rare occasion this season.  I'm pretty sure when you order a Miller Lite here in a bottle, you get the tiny leavings of a hundred previous customer's bottles all funneled into yours with a topper of seltzer to give it bubbles. I have no proof of this, but let me just say the Miller Lite here makes Natty Ice taste like Dom Perignon. The ATM in the bar is a joke and a half too. With fees like that, you'd think the bar owner is getting a major kickback per transaction, or works for the ATM company, or both. Speaking of the bar owner, I don't think I've met a more incorrigible self-righteous asshat in my life. I think he's been sober once in his life, and that was because there's no booze in amniotic fluid. Usually he's stumbling around his domain, scratching his little bits, and muttering about how ""back in the day when he had hair"" business was much better. Don't get me started on the bartenders. I thought this was a service industry, boy was I mistaken. This Scottish tosser was there slinging drinks... to his buddies... and essentially ignored everyone else. Let me correct myself, ""ignored"" would have been an upgrade to the treatment I fell victim to. I ordered a bottle of beer with a pop off top, and instead of using the bottle opener, he threw the bottle at my head and said SOMETHING in that godawful accent of his that I THINK translated to ""USE YOUR HANDS AND MAKE THEM BLEED IF YOU WANT TO DRINK IT!"" Which, when your breath reeks of haggis, really just adds to the aroma. I may quit drinking thanks to this place. Or even worse, I may buy two bottles of Malort, sit in a corner and guzzle them down until I can't remember ever having been there. It's Malort, so it will be hell, but at least not the lowest circle this bar spawned from.",591,3229,Brad K.,"Bay View, Milwaukee, WI",52,2,0,1
The Highbury,https://www.yelp.com/biz/the-highbury-milwaukee,https://www.yelp.com/not_recommended_reviews/the-highbury-milwaukee?not_recommended_start=0,1,1.0,en,9/28/2014,"This place is the height of obnoxiousness. It has to be the only Man Ure bar named for an ARSEnal stadium. It isn't big enough for the number of people that come for USA matches and while they sing, everyone is off-key. The only saving grace is the female bartenders are attractive, but that's offset by the guys that make Rowan Atkinson look like Fabio.Also...chalkboards suck. What is this, preschool?",70,403,Alan B.,"Town of Lake, Milwaukee, WI",0,2,1,1
The Highbury,https://www.yelp.com/biz/the-highbury-milwaukee,https://www.yelp.com/not_recommended_reviews/the-highbury-milwaukee?not_recommended_start=0,1,3.0,en,4/1/2009,"Highbury is a little pub smack in the heart of the Bay View KK strip. It is a great place to watch a football (soccer) match if you don't mind standing. Getting a seat during a big game can be a challenge. Seems to have a lot of ""regulars"" which is good or bad, depending on your preference. The live music on weekends has never suited my style and can be a bit too loud for the size of the place. But again, this is a matter of preference. No food there, but a great selection of bottled beers and a full bar. Decent enough for a drink or a speciality place for soccer.",114,570,Lila B.,"Milwaukee, WI",0,8,0,0
The Highbury,https://www.yelp.com/biz/the-highbury-milwaukee,https://www.yelp.com/not_recommended_reviews/the-highbury-milwaukee?not_recommended_start=0,1,4.0,en,6/20/2012,I like the selection of beers. Totally my kind of place.  Only probem its a bit too sporty for my liking.,21,105,Jackie S.,"Madison, WI",0,5,0,0
The Highbury,https://www.yelp.com/biz/the-highbury-milwaukee,https://www.yelp.com/not_recommended_reviews/the-highbury-milwaukee?not_recommended_start=0,1,4.0,en,3/9/2012,"This is my favorite spot to watch soccer. Nice selection of beer, and always a friendly and fun crowd here. I keep meaning to stop by for a drink some evening, but never find myself there.I still would like to see what the nightlife is like here.",47,246,Brian W.,"Milwaukee, WI",77,12,0,1
The Highbury,https://www.yelp.com/biz/the-highbury-milwaukee,https://www.yelp.com/not_recommended_reviews/the-highbury-milwaukee?not_recommended_start=0,1,5.0,en,9/19/2019,"Best bar in Milwaukee, hands down.",6,34,Andika D.,"Milwaukee, WI",0,2,0,0
The Highbury,https://www.yelp.com/biz/the-highbury-milwaukee,https://www.yelp.com/not_recommended_reviews/the-highbury-milwaukee?not_recommended_start=0,1,5.0,en,1/18/2019,Come for the footie.  This is the place to be.,10,46,Very M.,"Milwaukee, WI",0,9,0,0
The Highbury,https://www.yelp.com/biz/the-highbury-milwaukee,https://www.yelp.com/not_recommended_reviews/the-highbury-milwaukee?not_recommended_start=0,1,5.0,en,9/24/2018,"Best place to watch a game. Football, soccer, doesn't matter. Joe the owner is always trying new inventive ways to feed and entertain people and he does a great job at it.",32,171,Brian H.,"San Francisco, CA",33,4,0,1
Paddy’s Pub,https://www.yelp.com/biz/paddys-pub-milwaukee,https://www.yelp.com/not_recommended_reviews/paddys-pub-milwaukee?not_recommended_start=0,1,1.0,en,12/4/2023,"Closed for business and run down!!!!!!!!!!!!!!!!!!!!!!! This place is closed. Like do not enter, do not pass go.",18,112,nicole l.,"Milwaukee, WI",27,74,38,1
Paddy’s Pub,https://www.yelp.com/biz/paddys-pub-milwaukee,https://www.yelp.com/not_recommended_reviews/paddys-pub-milwaukee?not_recommended_start=0,1,2.0,en,12/29/2015,"What happened to the Irish music at Paddy's Pub? It used to be a lively place; bring back a taste of Ireland, please.",23,117,Elizabeth G.,"Waukesha County, WI",0,2,0,0
Paddy’s Pub,https://www.yelp.com/biz/paddys-pub-milwaukee,https://www.yelp.com/not_recommended_reviews/paddys-pub-milwaukee?not_recommended_start=0,1,5.0,en,5/14/2017,"Admittedly this is my personal favorite. Decor may seem touristy, but is authentic. Irish import taps. May be a bit more for a drink but sitting in Paddy's leaves you no question as to why. Slightly awkward to navigate through. Lots of separate seating, not to loud to talk, intimate on good scale. Bartenders always smiled and even made rounds to table to clean and offer to bring rounds. I wonder how they keep this bar clean with every nook and cranny, but they do somehow. Lots of people around us groups of smiles playing cribbage or showing each other projects. Seems like the good times place despite quirks.",109,615,Brianna M.,"Chicago, IL",0,7,0,1
Paddy’s Pub,https://www.yelp.com/biz/paddys-pub-milwaukee,https://www.yelp.com/not_recommended_reviews/paddys-pub-milwaukee?not_recommended_start=0,1,5.0,en,11/5/2013,i use to come here after work i loved the atmosphere as well as the great food i miss this place alot,22,101,Sam D.,"Milwaukee, WI",0,4,0,1
Paddy’s Pub,https://www.yelp.com/biz/paddys-pub-milwaukee,https://www.yelp.com/not_recommended_reviews/paddys-pub-milwaukee?not_recommended_start=0,1,5.0,en,7/3/2010,"Paddy's Pub has great music, cosmos and ambiance.  The outside patio is perfect in the summer time and one of the few outside patio's in Milwaukee that offers outside entertainment.  I live in Austin, Texas during the majority of the year so one of the great summertime treats for me while I am in Milwaukee is enjoying your great weather with good friends.  Paddy's is the perfect place for that.  I have never taken a friend there, from Texas or Wisconsin, that doesn't just fall in love with it.  And the owners, Paddy and Woody, are as nice, consistently present and hospitable as any two owners could ever be.  Thanks to Paddy's Pub for such a class act place.  I would recommend it to anyone.",125,698,Sharon T.,"Bertram, TX",0,3,0,1
Paddy’s Pub,https://www.yelp.com/biz/paddys-pub-milwaukee,https://www.yelp.com/not_recommended_reviews/paddys-pub-milwaukee?not_recommended_start=0,1,5.0,en,3/30/2009,"Few establishments achieve the respect and endearment that Milwaukeeans have for Paddy's pub. I don't know a fellow townie who doesn't have a soft spot and a good story for Paddys. IMO Paddys is the best Irish pub in town and probably one of the best bars, period. Even though it is a large establishment it can often feel crowded. But it's part of the crowdedness that gives Paddys such a homey feel. All the bars decorations were done by Woody, the bars owner, and are impressive. His selections for décor are a large part of what Paddys is. Two fireplaces in the main bar make Paddys a warm place in the cold Milwaukee winters. The leaf covered patio and statues give the sense of being in another place AND time. The non-smoking area upstairs is a welcome haven for some. The live Irish music is always good. And who doesn't love the M&Ms and peanuts? The smiling faces of Paddy and Woody make this bar a must visit if you're in town. Grab a pint of Guinness and a shot of Jamo. Enjoy the black and white movies playing on the wall. Make sure you expeience Paddys Pub. It's one of Milwaukees finest.",204,1103,Lila B.,"Milwaukee, WI",0,8,0,0
Paddy’s Pub,https://www.yelp.com/biz/paddys-pub-milwaukee,https://www.yelp.com/not_recommended_reviews/paddys-pub-milwaukee?not_recommended_start=0,1,5.0,en,1/1/2009,"There's no place like home, and that home is Paddy's Pub.",11,57,Helena R.,"Milwaukee, WI",0,8,11,1
Restaurant To Be Named Later,https://www.yelp.com/biz/restaurant-to-be-named-later-milwaukee,https://www.yelp.com/not_recommended_reviews/restaurant-to-be-named-later-milwaukee?not_recommended_start=0,1,1.0,en,7/4/2022,"My son and I come here quite a bit. In the 5th inning we came to get a table. We waited in their virtual line for AN HOUR. Finally went up to find out when we would get our table and they told us they decided to stop serving 30 minutes ago. I was furious! I asked when we're you going to tell me? The response. Oh we thought we sent you a text. Meanwhile the other vendors at the game have shut down. No offer to make it right. Just, I understand why you are upset. So frustrating.",99,481,Drew R.,"WI, WI",2,1,0,0
Restaurant To Be Named Later,https://www.yelp.com/biz/restaurant-to-be-named-later-milwaukee,https://www.yelp.com/not_recommended_reviews/restaurant-to-be-named-later-milwaukee?not_recommended_start=0,1,2.0,en,4/29/2021,We were excited to try the new restaurant after being fans of the old TGI Friday's. They really need to invest in some memorabilia for the walls. Really bland look. The loaded nachos were good but our burger was overdone and so it needed to be redone. The waitress was nice about it but the manager never came out to apologize. Overall with the time lost due to COVID I was hoping for better. I hope it improves,78,411,Andrew R.,"Eagle, WI",0,5,7,1
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,1,1.0,en,7/19/2020,"Absolutely the worst customer service I have ever received.... first off the hostess refused to seat meAnd my wife upstairs saying it's sunny and they are limiting the number of foot traffic on the stairs. When we did go upstairs it was basically no one upstairs.... The server took 15 minutes to come and even greet us... when he finally did we orders appetizers the food cane out first, the gave us the wrong order, and then they gave us the wrong appetizer... When we did get the right appetizer it had hair in it!!!Disgusting!!!!When we told them that we needed napkins and silverware he stated ""for a burger"" I absolutely refuse to do business here again and I will make sure everyone I know hears about this.... and when I asked for a manager they said they're not available to see me at this time.... I am appalled that there is customer service this horrible. And the food wasn't even good on top of that!",166,913,Salah A.,"Humble, TX",52,4,2,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,1,1.0,en,7/30/2018,"I have enjoyed this place, have have been here many, many times. However, over the past year the service has gone downhill quite a bit. One server in particular, Kayleigh has been awful. Unfortunately I have had her enough times to dread her coming to my table, and I finally got her name last time. She absolutely does not check on people (or at least us), no refills, new drink orders, nothing on the food and is INCREDIBLY RUDE. A) We would have spent more money on our visit, and B) I used to refer people here and bring out of town guests myself, as I live in the neighborhood. No more until it is fixed, and until Kayleigh undergoes some additional training or has an exit. Please fix this Benelux - I would love to be back there. Some of the servers are stellar, but clearly a baseline level of training needs to occur.",155,826,Mark M.,"Milwaukee, WI",1,21,0,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,1,1.0,en,3/3/2017,"Yes, Cafe Benelux has a great beer and wine selection, no one can deny that. There's a catch however: you have to put up with lousy service and rude waitresses to get that beer or wine.  I was here last week with a group of friends it took us 15 minutes just to talk to our server. The food took over an hour to come out after we ordered. The excuse we kept hearing from the server was that the kitchen is too small with room for only two cooks. Also said one of the bartenders recently quit. Totally not the server's fault and we still gave a healthy tip, but come on! Build a bigger kitchen and hire another bartender! If people love your drinks and food, then as a restaurant owner you should be more than willing to make that investment. If you hate waiting, like I do, then this is not the place for you.",158,809,Maria S.,"Milwaukee, WI",3,11,3,1
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,1,1.0,en,10/20/2014,"Went to this location with a large group a few months ago. When the food was being delivered, our waitress attempted to reach the plate over my head and hit me in the face with the plate. This resulted in immediate bleeding at the base of my nose and later bruising and swelling. After this happened, the waitress just said, ""He turned into it,"" and walked away without apologizing. I figured a supervisor would come check on me, but no supervisor until I went and found one (after getting the bleeding to stop). The supervisor had me leave my information, and I figured a general manger would call me the following day and at least say sorry. Three days later, no call. Felt like they really didn't care they injured someone at their restaurant. And who reaches a plate over someone's head like that when they are looking the other way? At least say excuse me or something!",158,874,Matt T.,"Milwaukee, WI",1,98,13,1
